time (s),signal
1.216000,-0.372970154
1.217000,-0.327787057
1.218000,-0.224602366
1.219000,-0.154722269
1.220000,-0.151360344
1.221000,-0.089241353
1.222000,-0.026402737
1.223000,0.001261092
1.224000,0.043385089
1.225000,0.013451241
1.226000,0.046935748
1.227000,-0.020300844
1.228000,-0.062022880
1.229000,-0.015871930
1.230000,-0.128274356
1.231000,-0.168603641
1.232000,-0.266929731
1.233000,-0.347925075
1.234000,-0.406050851
1.235000,-0.500337914
1.236000,-0.556221395
1.237000,-0.671666842
1.238000,-0.792213154
1.239000,-0.858587302
1.240000,-0.940395708
1.241000,-1.047717464
1.242000,-1.150019102
1.243000,-1.174777582
1.244000,-1.207782818
1.245000,-1.282959643
1.246000,-1.276669175
1.247000,-1.312955509
1.248000,-1.309329762
1.249000,-1.344021392
1.250000,-1.303406480
1.251000,-1.212311666
1.252000,-1.184155820
1.253000,-1.058090912
1.254000,-0.904349390
1.255000,-0.825350561
1.256000,-0.650759573
1.257000,-0.556587364
1.258000,-0.369891515
1.259000,-0.155121658
1.260000,-0.004129613
1.261000,0.177739928
1.262000,0.401300015
1.263000,0.569612498
1.264000,0.682107207
1.265000,0.920597107
1.266000,1.028075572
1.267000,1.202316115
1.268000,1.348624414
1.269000,1.513063599
1.270000,1.565662901
1.271000,1.716551497
1.272000,1.806033726
1.273000,1.885181466
1.274000,1.907866709
1.275000,1.980329354
1.276000,1.947791442
1.277000,2.005737121
1.278000,1.968016746
1.279000,1.886393962
1.280000,1.897493534
1.281000,1.834674435
1.282000,1.751260525
1.283000,1.662605530
1.284000,1.591994392
1.285000,1.463852289
1.286000,1.460846030
1.287000,1.276036327
1.288000,1.188170037
1.289000,1.140371496
1.290000,1.022901540
1.291000,0.928876120
1.292000,0.858404358
1.293000,0.713837817
1.294000,0.607530034
1.295000,0.585960223
1.296000,0.512570226
1.297000,0.413422533
1.298000,0.326264297
1.299000,0.348632883
1.300000,0.281778785
1.301000,0.181599051
1.302000,0.209056520
1.303000,0.109024735
1.304000,0.107212615
1.305000,0.059311682
1.306000,0.046087849
1.307000,0.012337090
1.308000,-0.010009719
1.309000,-0.000795713
1.310000,-0.047388528
1.311000,-0.074571846
1.312000,-0.101962335
1.313000,-0.191742444
1.314000,-0.228799457
1.315000,-0.270595641
1.316000,-0.295913925
1.317000,-0.385092319
1.318000,-0.439700470
1.319000,-0.523182149
1.320000,-0.597384998
1.321000,-0.759821949
1.322000,-0.757813305
1.323000,-0.855432645
1.324000,-0.936164580
1.325000,-1.026680833
1.326000,-1.092483534
1.327000,-1.130586875
1.328000,-1.174436907
1.329000,-1.293150158
1.330000,-1.281167101
1.331000,-1.333959271
1.332000,-1.364198170
1.333000,-1.330883255
1.334000,-1.347501871
1.335000,-1.340126865
1.336000,-1.313849223
1.337000,-1.240649411
1.338000,-1.196020307
1.339000,-1.164062753
1.340000,-1.081966677
1.341000,-0.978535216
1.342000,-0.869389393
1.343000,-0.815108258
1.344000,-0.666207787
1.345000,-0.599653453
1.346000,-0.385802731
1.347000,-0.389008014
1.348000,-0.279903517
1.349000,-0.149898528
1.350000,-0.088168598
1.351000,0.050821636
1.352000,0.158046060
1.353000,0.159915794
1.354000,0.232592712
1.355000,0.255072097
1.356000,0.300368453
1.357000,0.359144837
1.358000,0.344656476
1.359000,0.278176884
1.360000,0.325293395
1.361000,0.274100389
1.362000,0.201696889
1.363000,0.103827621
1.364000,0.052023279
1.365000,-0.055885958
1.366000,-0.106878382
1.367000,-0.224232095
1.368000,-0.378582794
1.369000,-0.381443787
1.370000,-0.499973318
1.371000,-0.566526405
1.372000,-0.690727234
1.373000,-0.761338760
1.374000,-0.804577547
1.375000,-0.886391700
1.376000,-0.936747006
1.377000,-0.882328540
1.378000,-1.002088848
1.379000,-0.994217275
1.380000,-0.932964644
1.381000,-0.977934978
1.382000,-0.936899361
1.383000,-0.883872142
1.384000,-0.744054669
1.385000,-0.645198266
1.386000,-0.531469935
1.387000,-0.471251771
1.388000,-0.266138329
1.389000,-0.116548738
1.390000,-0.003924193
1.391000,0.157023584
1.392000,0.336844281
1.393000,0.489439235
1.394000,0.658681551
1.395000,0.764844963
1.396000,0.945125654
1.397000,1.059884067
1.398000,1.252207863
1.399000,1.375630021
1.400000,1.471173151
1.401000,1.584148129
1.402000,1.615313483
1.403000,1.759382731
1.404000,1.775602758
1.405000,1.833536463
1.406000,1.887224393
1.407000,1.839458687
1.408000,1.891231058
1.409000,1.837668884
1.410000,1.799803802
1.411000,1.768117251
1.412000,1.655210573
1.413000,1.641703604
1.414000,1.548517707
1.415000,1.493605858
1.416000,1.366459690
1.417000,1.268655168
1.418000,1.194885463
1.419000,1.085346966
1.420000,0.955674515
1.421000,0.890497343
1.422000,0.842504461
1.423000,0.713497572
1.424000,0.606390523
1.425000,0.575151658
1.426000,0.424560810
1.427000,0.348541539
1.428000,0.349490253
1.429000,0.297791844
1.430000,0.246645571
1.431000,0.165323718
1.432000,0.143421358
1.433000,0.064800611
1.434000,0.074329743
1.435000,-0.018483229
1.436000,-0.011944513
1.437000,-0.037671242
1.438000,-0.137779188
1.439000,-0.142674044
1.440000,-0.148393320
1.441000,-0.174383620
1.442000,-0.319089102
1.443000,-0.321571156
1.444000,-0.431540744
1.445000,-0.502447910
1.446000,-0.486627110
1.447000,-0.591346063
1.448000,-0.716351056
1.449000,-0.769750910
1.450000,-0.843567515
1.451000,-0.945292130
1.452000,-0.971478662
1.453000,-1.107900480
1.454000,-1.300715103
1.455000,-1.300765150
1.456000,-1.390150635
1.457000,-1.443614926
1.458000,-1.498584002
1.459000,-1.570763933
1.460000,-1.625544483
1.461000,-1.582296109
1.462000,-1.622975988
1.463000,-1.665454609
1.464000,-1.615559137
1.465000,-1.592149071
1.466000,-1.536571655
1.467000,-1.554298115
1.468000,-1.433526581
1.469000,-1.396295742
1.470000,-1.252260223
1.471000,-1.190327190
1.472000,-1.140435314
1.473000,-0.950520067
1.474000,-0.877626229
1.475000,-0.698148891
1.476000,-0.557824142
1.477000,-0.431445480
1.478000,-0.328237812
1.479000,-0.184236157
1.480000,-0.048125514
1.481000,0.090948755
1.482000,0.249630890
1.483000,0.334579495
1.484000,0.389736577
1.485000,0.519699146
1.486000,0.503954928
1.487000,0.614193133
1.488000,0.621626757
1.489000,0.651551667
1.490000,0.665555513
1.491000,0.612624976
1.492000,0.628917638
1.493000,0.562593721
1.494000,0.580451059
1.495000,0.432776966
1.496000,0.403931833
1.497000,0.301107871
1.498000,0.156089634
1.499000,0.137538265
1.500000,-0.031812324
1.501000,-0.163679453
1.502000,-0.165713955
1.503000,-0.249626556
1.504000,-0.364295819
1.505000,-0.449735378
1.506000,-0.460586638
1.507000,-0.541516978
1.508000,-0.624558872
1.509000,-0.611066237
1.510000,-0.683700396
1.511000,-0.661230961
1.512000,-0.658417699
1.513000,-0.659643015
1.514000,-0.580315579
1.515000,-0.444812978
1.516000,-0.436837090
1.517000,-0.329807893
1.518000,-0.245805107
1.519000,-0.072423797
1.520000,0.022823719
1.521000,0.165486648
1.522000,0.280459612
1.523000,0.384275520
1.524000,0.526860109
1.525000,0.716752387
1.526000,0.822379152
1.527000,0.974812737
1.528000,0.977404060
1.529000,1.217856977
1.530000,1.272092544
1.531000,1.443247809
1.532000,1.441600377
1.533000,1.523486781
1.534000,1.594402207
1.535000,1.586130634
1.536000,1.662130764
1.537000,1.625975951
1.538000,1.679569341
1.539000,1.646994462
1.540000,1.607866054
1.541000,1.529503820
1.542000,1.492670843
1.543000,1.446487871
1.544000,1.307053066
1.545000,1.275506679
1.546000,1.239067859
1.547000,1.088028431
1.548000,1.077266373
1.549000,0.931881455
1.550000,0.872523626
1.551000,0.741891825
1.552000,0.706756575
1.553000,0.625273371
1.554000,0.568600543
1.555000,0.502712273
1.556000,0.432067974
1.557000,0.338036280
1.558000,0.237185370
1.559000,0.260565609
1.560000,0.132913665
1.561000,0.113837661
1.562000,0.107193675
1.563000,0.058825352
1.564000,0.055259192
1.565000,-0.030097939
1.566000,-0.118444942
1.567000,-0.115020360
1.568000,-0.142714532
1.569000,-0.202625476
1.570000,-0.197659988
1.571000,-0.299792466
1.572000,-0.392690180
1.573000,-0.398145872
1.574000,-0.514594676
1.575000,-0.502676777
1.576000,-0.624401496
1.577000,-0.758389216
1.578000,-0.772093805
1.579000,-0.825238678
1.580000,-1.051015257
1.581000,-1.060035795
1.582000,-1.169275491
1.583000,-1.274284282
1.584000,-1.362664049
1.585000,-1.447760979
1.586000,-1.567462568
1.587000,-1.581550724
1.588000,-1.733107066
1.589000,-1.692678983
1.590000,-1.753127481
1.591000,-1.869530676
1.592000,-1.855476056
1.593000,-1.819557935
1.594000,-1.868493135
1.595000,-1.834537189
1.596000,-1.801692212
1.597000,-1.698620789
1.598000,-1.680239457
1.599000,-1.575538920
1.600000,-1.457931138
1.601000,-1.365951578
1.602000,-1.259262501
1.603000,-1.136504726
1.604000,-0.995912019
1.605000,-0.832821672
1.606000,-0.691038947
1.607000,-0.500231234
1.608000,-0.307569963
1.609000,-0.154423729
1.610000,-0.023794139
1.611000,0.121926146
1.612000,0.266512447
1.613000,0.389008028
1.614000,0.516638237
1.615000,0.685398035
1.616000,0.717926198
1.617000,0.841429644
1.618000,0.887127826
1.619000,1.026623082
1.620000,0.931077664
1.621000,1.005091873
1.622000,0.987006324
1.623000,0.955626358
1.624000,0.954843447
1.625000,0.902693151
1.626000,0.805970177
1.627000,0.779781080
1.628000,0.698316900
1.629000,0.638164988
1.630000,0.487417772
1.631000,0.453343212
1.632000,0.305629412
1.633000,0.155457591
1.634000,0.136599429
1.635000,0.029574274
1.636000,-0.076522581
1.637000,-0.095606934
1.638000,-0.201254688
1.639000,-0.208731981
1.640000,-0.281397297
1.641000,-0.282793980
1.642000,-0.297444758
1.643000,-0.301997767
1.644000,-0.331330622
1.645000,-0.243013497
1.646000,-0.226756729
1.647000,-0.111476565
1.648000,-0.089643473
1.649000,-0.003458912
1.650000,0.038150381
1.651000,0.143534382
1.652000,0.259101290
1.653000,0.325663647
1.654000,0.432526748
1.655000,0.571675888
1.656000,0.678514848
1.657000,0.789679070
1.658000,0.915056951
1.659000,0.961049900
1.660000,1.077163019
1.661000,1.126974482
1.662000,1.189898801
1.663000,1.256800418
1.664000,1.228742424
1.665000,1.322346471
1.666000,1.318492612
1.667000,1.314766767
1.668000,1.279064344
1.669000,1.303851935
1.670000,1.231387134
1.671000,1.274320285
1.672000,1.192456960
1.673000,1.092610144
1.674000,1.059519566
1.675000,1.033511792
1.676000,0.919944508
1.677000,0.853383856
1.678000,0.773163585
1.679000,0.702433561
1.680000,0.578109950
1.681000,0.552387301
1.682000,0.464404224
1.683000,0.500678044
1.684000,0.340725831
1.685000,0.273071493
1.686000,0.260850608
1.687000,0.175880404
1.688000,0.142332865
1.689000,0.067210315
1.690000,0.102883099
1.691000,0.003693392
1.692000,0.002870903
1.693000,-0.003365694
1.694000,-0.074357914
1.695000,-0.093015437
1.696000,-0.104096127
1.697000,-0.131773599
1.698000,-0.218360845
1.699000,-0.217358771
1.700000,-0.292864435
1.701000,-0.333819473
1.702000,-0.383683430
1.703000,-0.386749880
1.704000,-0.440784557
1.705000,-0.482468606
1.706000,-0.640621395
1.707000,-0.748444306
1.708000,-0.841987558
1.709000,-0.859044335
1.710000,-1.051501960
1.711000,-1.115533581
1.712000,-1.224990422
1.713000,-1.257384833
1.714000,-1.440524769
1.715000,-1.474067100
1.716000,-1.559799589
1.717000,-1.689696239
1.718000,-1.747965357
1.719000,-1.875456727
1.720000,-1.887902158
1.721000,-1.934847261
1.722000,-2.034837020
1.723000,-1.958864050
1.724000,-1.958482769
1.725000,-2.001028269
1.726000,-1.956546558
1.727000,-1.883314742
1.728000,-1.806188733
1.729000,-1.712186648
1.730000,-1.628284627
1.731000,-1.511108105
1.732000,-1.338972624
1.733000,-1.217101252
1.734000,-1.049736913
1.735000,-0.887950545
1.736000,-0.694696905
1.737000,-0.535336640
1.738000,-0.324312116
1.739000,-0.165941497
1.740000,0.037056015
1.741000,0.223237337
1.742000,0.311268021
1.743000,0.543709691
1.744000,0.720239968
1.745000,0.776220025
1.746000,0.929413390
1.747000,1.029586175
1.748000,1.147297108
1.749000,1.226426918
1.750000,1.249921132
1.751000,1.350692494
1.752000,1.309095095
1.753000,1.336603908
1.754000,1.360497241
1.755000,1.361378810
1.756000,1.245458810
1.757000,1.228804522
1.758000,1.144430869
1.759000,1.012583094
1.760000,0.945236686
1.761000,0.845174684
1.762000,0.769280087
1.763000,0.672648557
1.764000,0.586537472
1.765000,0.526364881
1.766000,0.406759440
1.767000,0.385250831
1.768000,0.217106005
1.769000,0.175483698
1.770000,0.101547302
1.771000,0.082568839
1.772000,-0.013991913
1.773000,-0.004995987
1.774000,0.003351785
1.775000,-0.069738340
1.776000,-0.040620634
1.777000,-0.001659922
1.778000,0.002878964
1.779000,0.032568850
1.780000,0.165779523
1.781000,0.163657288
1.782000,0.288671522
1.783000,0.292321320
1.784000,0.375510003
1.785000,0.481371676
1.786000,0.526958445
1.787000,0.580192842
1.788000,0.656375206
1.789000,0.752310060
1.790000,0.784320070
1.791000,0.859955727
1.792000,0.834431632
1.793000,0.921246031
1.794000,0.958799735
1.795000,0.965015051
1.796000,0.956536759
1.797000,0.955565586
1.798000,0.969907667
1.799000,0.988536142
1.800000,0.869114351
1.801000,0.861697619
1.802000,0.850899986
1.803000,0.776939400
1.804000,0.704246912
1.805000,0.629716762
1.806000,0.577062310
1.807000,0.505535527
1.808000,0.374558063
1.809000,0.351096253
1.810000,0.248405057
1.811000,0.282819101
1.812000,0.209672245
1.813000,0.106654156
1.814000,0.104689019
1.815000,0.109533188
1.816000,-0.021622329
1.817000,0.002501397
1.818000,-0.053881713
1.819000,-0.095237105
1.820000,-0.140323461
1.821000,-0.139147069
1.822000,-0.146768016
1.823000,-0.214899282
1.824000,-0.139083826
1.825000,-0.174359264
1.826000,-0.161880084
1.827000,-0.201528255
1.828000,-0.115715578
1.829000,-0.276528184
1.830000,-0.281308053
1.831000,-0.264839139
1.832000,-0.254763679
1.833000,-0.402163950
1.834000,-0.372065670
1.835000,-0.516809222
1.836000,-0.520579128
1.837000,-0.634630859
1.838000,-0.654424463
1.839000,-0.758490366
1.840000,-0.927269434
1.841000,-0.919791786
1.842000,-1.144448157
1.843000,-1.224370743
1.844000,-1.264754010
1.845000,-1.443163579
1.846000,-1.538828093
1.847000,-1.608675048
1.848000,-1.684761896
1.849000,-1.763429179
1.850000,-1.863386784
1.851000,-1.888743779
1.852000,-1.915363153
1.853000,-1.914107518
1.854000,-1.957932276
1.855000,-1.996850121
1.856000,-1.932195296
1.857000,-1.907387476
1.858000,-1.786760925
1.859000,-1.796184357
1.860000,-1.631218481
1.861000,-1.565312361
1.862000,-1.364804721
1.863000,-1.235007178
1.864000,-1.093821378
1.865000,-0.916337207
1.866000,-0.763431381
1.867000,-0.547736053
1.868000,-0.379240714
1.869000,-0.162917164
1.870000,0.010094423
1.871000,0.125025191
1.872000,0.370780933
1.873000,0.611794103
1.874000,0.781124902
1.875000,0.901162086
1.876000,1.042094687
1.877000,1.169426255
1.878000,1.316386848
1.879000,1.416083940
1.880000,1.452992524
1.881000,1.567717415
1.882000,1.631942186
1.883000,1.595011558
1.884000,1.628690836
1.885000,1.641381481
1.886000,1.625746413
1.887000,1.552566814
1.888000,1.496314371
1.889000,1.432662077
1.890000,1.381656043
1.891000,1.297445034
1.892000,1.191343828
1.893000,1.053225215
1.894000,0.960556436
1.895000,0.910333028
1.896000,0.753370537
1.897000,0.698215291
1.898000,0.586388862
1.899000,0.490867503
1.900000,0.428776386
1.901000,0.405809689
1.902000,0.301191770
1.903000,0.230856944
1.904000,0.153400583
1.905000,0.181755677
1.906000,0.180179887
1.907000,0.154646522
1.908000,0.171931789
1.909000,0.161274172
1.910000,0.126518160
1.911000,0.190479089
1.912000,0.240168277
1.913000,0.283730999
1.914000,0.288689697
1.915000,0.345235595
1.916000,0.402594641
1.917000,0.473637412
1.918000,0.507552644
1.919000,0.535395519
1.920000,0.562019587
1.921000,0.547951719
1.922000,0.567795585
1.923000,0.612977411
1.924000,0.654125902
1.925000,0.633757560
1.926000,0.629457452
1.927000,0.550050170
1.928000,0.525695347
1.929000,0.569983590
1.930000,0.495176358
1.931000,0.410369378
1.932000,0.424432547
1.933000,0.349519998
1.934000,0.370847173
1.935000,0.258190144
1.936000,0.168521762
1.937000,0.091245525
1.938000,0.041789091
1.939000,-0.026734220
1.940000,-0.121792662
1.941000,-0.101367798
1.942000,-0.166325503
1.943000,-0.296776364
1.944000,-0.266490653
1.945000,-0.299021191
1.946000,-0.264815132
1.947000,-0.309089847
1.948000,-0.270398970
1.949000,-0.364212541
1.950000,-0.345018183
1.951000,-0.272638977
1.952000,-0.312783351
1.953000,-0.310985057
1.954000,-0.279900723
1.955000,-0.271762056
1.956000,-0.218900786
1.957000,-0.190156248
1.958000,-0.263672911
1.959000,-0.222076102
1.960000,-0.216229834
1.961000,-0.224490331
1.962000,-0.220087156
1.963000,-0.268115736
1.964000,-0.324708940
1.965000,-0.385526819
1.966000,-0.461073251
1.967000,-0.480761861
1.968000,-0.541223620
1.969000,-0.594128251
1.970000,-0.720474970
1.971000,-0.732957778
1.972000,-0.903384339
1.973000,-1.017455874
1.974000,-1.095244067
1.975000,-1.239595393
1.976000,-1.306312251
1.977000,-1.472998922
1.978000,-1.483769811
1.979000,-1.587602860
1.980000,-1.659550932
1.981000,-1.726426252
1.982000,-1.821765443
1.983000,-1.848768335
1.984000,-1.797527737
1.985000,-1.835739100
1.986000,-1.857026624
1.987000,-1.796870673
1.988000,-1.749190369
1.989000,-1.636176649
1.990000,-1.576598469
1.991000,-1.494908699
1.992000,-1.401105785
1.993000,-1.198648169
1.994000,-1.105226715
1.995000,-0.965399931
1.996000,-0.801883944
1.997000,-0.608018232
1.998000,-0.402959413
1.999000,-0.174246190
